,app,$,val
6038,DayDayCook － 日日煮,price,0.0
6037,Advent Calendar 2017 - The Game,price,0.0
6036,【謎解き】罪と罰-ノベルゲーム型 推理アドベンチャー,price,0.0
6034,Brake or Break,price,0.0
6033,Escape Game: Red room,price,0.0
6031,Railway Route Search,price,0.0
5153,Vendée Globe 2016,price,0.0
6030,脱出ゲーム 1K,price,0.0
6028,迷你世界-国产精品沙盒联机生存建造游戏,price,0.0
5156,Pixel Strike-Sniper zombies shooting games,price,0.0
6011,Baby Panda's Carnival,price,0.0
6026,Auto Palmistry,price,0.0
6021,Le Fooding Restaurant and Stylish Bedrooms Guide,price,0.0
5159,Helper for Pokemon Go,price,0.0
5160,聚美优品-新用户专享160元现金券,price,0.0
5161,Hillarymoji,price,0.0
6019,鬼とび,price,0.0
6018,上司と秘密の2LDK　Love Happening,price,0.0
6016,MixChannel,price,0.0
6015,秀色秀场-网红直播 聊天交友,price,0.0
6039,Dungeon Witcher,price,0.0
5150,The Walk VR,price,0.0
6040,平安金管家 — 值得信赖的移动金融生活管家,price,0.0
6041,Escape from the grandma house in the countryside.,price,0.0
5132,Zombies Chasing Me,price,0.0
6069,拼多多 - 1亿人都在拼的购物App,price,0.0
5133,TCS NYC Marathon,price,0.0
6068,もやししゃちょー,price,0.0
6066,Escape from the ICU room.,price,0.0
5136,MY EE,price,0.0
6064,百度钱包-金融信贷和理财投资优选,price,0.0
6063,Free IQ Test: Calculate your IQ,price,0.0
6057,FizzUp – Online Fitness Trainer,price,0.0
5141,Curvulate,price,0.0
5142,Water Bottle Flip Challenge : 2k16,price,0.0
6054,Escape the Ice Cream Parlor,price,0.0
5145,Critter Academy,price,0.0
6053,Cutie Patootie - Xmas Surprise,price,0.0
6049,モン娘は～れむ【モンはれ】,price,0.0
6048,Driving test 2017,price,0.0
6046,New baseball board app BasePinBall,price,0.0
6044,"平安好车主-用车助手,安全管家",price,0.0
6042,ファンタジードライブ【快進撃3DRPG】,price,0.0
6013,Pirates Kids Room Escape,price,0.0
6010,交通银行信用卡买单吧,price,0.0
5950,Levels - Addictive Puzzle Game,price,0.0
5969,Ao Oni2,price,0.0
5977,DELISH KITCHEN - レシピ動画で料理を簡単に,price,0.0
5976,鏡の中のプリンセス Love Palace,price,0.0
5975,フリル(FRIL) - 満足度No.1 のフリマアプリ,price,0.0
5974,全民坦克联盟—坦克帝国官方正版,price,0.0
5973,Home Run X 3D - Baseball Batting Game,price,0.0
5972,企业微信,price,0.0
5190,DingTalk,price,0.0
5191,WSVN Hurricane Tracker,price,0.0
5970,Cat Monsters,price,0.0
5192,No Limit Racer,price,0.0
5167,City Car Driving,price,0.0
5193,Morning Routine : Daily Habit Tracker,price,0.0
5967,botman - Real time video chat,price,0.0
5194,开心消消乐®,price,0.0
5964,mememo(ミーメモ)ダイエット〜生理日予測まで女性サポート,price,0.0
5961,Merry Christmas -Activities,price,0.0
5960,挖财宝理财-预期年化收益高达12%,price,0.0
5958,Circle Boom,price,0.0
5955,Dice Crush,price,0.0
5953,Roller Coaster Simulator - Draw and Simulate!,price,0.0
5184,Behind You!!,price,0.0
5183,Santa Kids Hair Salon - Christmas Makeover Games,price,0.0
5979,中国搜索-国家权威搜索,price,0.0
5982,The Krustashians,price,0.0
6009,VR Horror Maze Walk :Horror Fever For VR Cardboard,price,0.0
5168,Gate Keepers,price,0.0
5169,Dashy Box,price,0.0
6007,Slots of Vegas - Play Free Casino slot machines!,price,0.0
6006,弹弹堂S- 巴萨传奇助阵 弹弹堂手游官方版,price,0.0
5171,洋码头—正品保证海外买手带你全球购洋货,price,0.0
5174,Geki Yaba Runner,price,0.0
6000,Mastering the piano with Lang Lang,price,0.0
5998,VIBO RealMassager,price,0.0
5176,Hugo Flower Flush,price,0.0
5177,Tapage by My Little App,price,0.0
5178,Hovercrash,price,0.0
5179,Escape Game: Signs,price,0.0
5996,贝贝-8000万妈妈信赖的母婴正品特卖拼团商城,price,0.0
5995,Room Escape Game - Pictures Room Esacpe,price,0.0
5994,Eye Training Cocololo-3dステレオグラム視力回復アプリ-,price,0.0
5992,优信二手车-二手车买车卖车评估交易平台,price,0.0
5989,Welcome to Virtual Reality,price,0.0
5987,楽天市場 for iPad,price,0.0
5806,Mon Espace - Pôle emploi,price,0.0
5794,Magnets!,price,0.0
6509,平安好医生-要健康上平安好医生,price,0.0
5565,Wall Switch,price,0.0
5585,三国杀传奇-神将觉醒,price,0.0
5583,Circle Boom2 - Wheel Puzzle Game,price,0.0
5580,达令全球好货－正品免税，带你购全球,price,0.0
5392,ダイエットが続く！人気のカロリー・体重管理アプリ 「もぐたん」,price,0.0
5577,Parallels,price,0.0
5576,Hey Duggee: The Tinsel Badge,price,0.0
5575,Snail Sleep-Dream Talk Recording,price,0.0
5395,US Presidential Election 2016 - Polls,price,0.0
5573,SFR Mon Compte,price,0.0
5401,Puzzle it to 10,price,0.0
5588,Wild City Rush - Urban Jungle Adventure,price,0.0
5556,"Chefkoch - Rezepte, Kochen, Backen & Kochbuch",price,0.0
5403,GoldenMoji - Golden Retriever Emojis,price,0.0
5555,12オーディンズ - 王道RPG,price,0.0
5404,kurashiru [クラシル] - 料理レシピ動画数No.1,price,0.0
5554,洋菓子店ローズ ～ほのぼの再建記～,price,0.0
5552,SHOWROOM - video live streaming,price,0.0
5551,Go Karts - VR,price,0.0
5549,Dice Mania - Play Free Online Classic Board Game with Friends,price,0.0
5547,Room Escape [SECRET CODE 2],price,0.0
5587,花椒直播-高清美颜直播互动平台,price,0.0
5589,Rise!,price,0.0
5792,360手机浏览器-安全上网看新闻、安心搜索、极速抢票,price,0.0
5373,淘票票 - 原淘宝电影，选座购票必备,price,0.0
5617,PINKFONG 123 Numbers,price,0.0
5616,TraptionBakery,price,0.0
5364,Tip Tap Soccer,price,0.0
5613,Show My Homework,price,0.0
5612,TENOSEL+,price,0.0
5604,JD Sports,price,0.0
5368,iPaint uPaint,price,0.0
5603,Gravity Island - Shiro's Adventure,price,0.0
5372,Alternative Girls,price,0.0
5601,Final Kick VR - Virtual Reality free soccer game for Google Cardboard,price,0.0
5386,AbemaTV-インターネットテレビ局,price,0.0
5375,Lieferando.de,price,0.0
5376,腾讯体育-NBA全网独播,price,0.0
5377,Santa Tracker - Where is Santa Claus?,price,0.0
5378,Escape Game: Traps,price,0.0
5379,Fantasy Football Coach,price,0.0
5599,Stickman Forest Swing,price,0.0
5381,MyDx One: Find a Strain that Works for You,price,0.0
5598,全民夺宝-时尚购潮流商品平台,price,0.0
5595,Demolition Derby Virtual Reality (VR) Racing,price,0.0
5409,Sky Pillar,price,0.0
5410,Fairy Princess Fashion Design,price,0.0
5411,Into Mirror,price,0.0
5473,网易考拉海购—新人免费领取1000元优惠券,price,0.0
5430,高德地图HD,price,0.0
5496,全民炸金花-首款含电玩城百家乐的棋牌游戏,price,0.0
5487,SenseSleep - Train Your Brain To Sleep Better,price,0.0
5486,JaxReady,price,0.0
5484,上海移动掌上营业厅,price,0.0
5435,Bridge Rider,price,0.0
5478,Programme TV Télé Loisirs,price,0.0
5475,转转-更专业的二手闲置交易平台,price,0.0
5474,她社区-只有女生的社区！,price,0.0
5439,梦幻西游互通版,price,0.0
5542,Juju On That Beat  - Dance Challenge Game,price,0.0
5469,Escape Game: illumination,price,0.0
5464,Happy Oink,price,0.0
5461,Basketball Free Throw,price,0.0
5456,史上最强的大脑4-超级王者(时代永恒小强),price,0.0
5442,State Council - Official Chinese government app,price,0.0
5443,去哪儿攻略—查游记旅游攻略，订机票酒店,price,0.0
5453,乐视体育—英超欧冠F1高清直播,price,0.0
5445,NeverKnew - Game night is back,price,0.0
5451,Météo-France,price,0.0
5501,3D Maze Level 100,price,0.0
5502,Zombie Town Story,price,0.0
5503,McDo France,price,0.0
5505,VR Death Simulator,price,0.0
5541,单机三国志2-铜雀台资料片 天天都玩,price,0.0
5540,Face Up - The Selfie Game,price,0.0
5539,Princess Swimming & Spa - Girls Beauty Game FREE,price,0.0
5416,私のヒモ男～イケメン拾いました～恋愛・放置ゲーム,price,0.0
5534,Escape Game: Christmas Eve,price,0.0
5417,Immortal Legends - TD,price,0.0
5522,C CHANNEL -Watch tips & tricks videos for girls,price,0.0
5521,Crazy Maze - Traffic Puzzle,price,0.0
5520,虎牙直播HD-热门高清游戏互动直播平台,price,0.0
5519,VR Haunted House 3D,price,0.0
5514,【2017年の運勢決定版】ゲッターズ飯田の占い,price,0.0
5512,DailyCast - Aggregate Hot New Videos,price,0.0
5511,Cube Roll,price,0.0
5510,Ab in den Urlaub – Pauschalreisen günstig buchen,price,0.0
5425,Billion Hunter - Casual Monster Clicker RPG,price,0.0
5426,Laurie Hernandez the Human Emoji,price,0.0
5509,Evil Zombie Graveyard Apocalypse Shooting VR Games,price,0.0
5429,Shogi,price,0.0
5506,Stick Soccer 2,price,0.0
5362,VR Crazy Bike Race: Traffic Racing Free,price,0.0
5618,Smart Music: Streaming Videos and Radio,price,0.0
5619,Ma Banque,price,0.0
5730,直播吧(官方版)-体育从这里开始,price,0.0
5299,Being SalMan: The Official Game,price,0.0
5739,Buzzy Bubbles,price,0.0
5302,广东移动手机营业厅-话费流量一手掌握，专属优惠定期发放,price,0.0
5738,Steps! - Hardest Action Game Ever!,price,0.0
5304,幻獣契約クリプトラクト,price,0.0
5737,工银融e联,price,0.0
5306,BFB Champions 2.0 ~Football Club Manager~,price,0.0
5732,永生劫 — 单机回合仙侠RPG,price,0.0
5309,Pozzle Blocks,price,0.0
5310,Flip Heroes,price,0.0
5324,Gweep Gwop,price,0.0
5725,BOSS Tuner,price,0.0
5314,Chinese Recipes - Asian cuisine,price,0.0
5719,VPN Express,price,0.0
5717,Jottit,price,0.0
5716,VR Thrills: Roller Coaster 360 (Google Cardboard),price,0.0
5715,Crazy Truck!,price,0.0
5708,Cubed Rally World,price,0.0
5707,Crooked Path,price,0.0
5322,NFL Draft - Fan Mobile Pass,price,0.0
5744,ひみつの出会い探しはバクアイ-無料の出会いチャットアプリで友達作り,price,0.0
5297,京东金融-【618周年庆】新人领千元好礼,price,0.0
5296,Ready Jet Go! Space Explorer,price,0.0
5747,pixivコミック - みんなのマンガアプリ,price,0.0
5280,Waiit,price,0.0
5282,Clown Spotter - Find Clowns Around You,price,0.0
5283,58同城-招聘找工作兼职租房软件,price,0.0
5788,蜜芽 - 生娃养娃上蜜芽,price,0.0
5787,楽天カード,price,0.0
5285,Lemon Lumberjack's Letter Mill,price,0.0
5786,Jメール 出会える人気の匿名SNS出会い系アプリ,price,0.0
5779,戦艦帝国-200艘の実在戦艦を集めろ (2周年記念&世界2000万DL),price,0.0
5778,Aquarium VR,price,0.0
5771,宾果消消消 -赵丽颖代言,price,0.0
5768,Monster Zombie Plague War - Virtual Reality (VR),price,0.0
5759,실시간 날씨,price,0.0
5292,PIN Genie Vault – Secret photo album & Password,price,0.0
5755,宜人贷借款,price,0.0
5754,Aussie Rules Hero - Footy Goal Kicking Game,price,0.0
5752,GoSnaps - Share Screenshots for Pokémon GO,price,0.0
5751,Almanac Long-Range Weather Forecast,price,0.0
5749,SnapMatch - Single and Group Matching,price,0.0
5748,【真・お絵かきパズル】〇〇投げてみた結果ｗｗ　完全無料！,price,0.0
5323,Smelly Baby - Farty Party,price,0.0
5325,GANMA! - 漫画が制限ナシで読み放題のマンガアプリ,price,0.0
5621,My Sweet Farm,price,0.0
5636,エレメンタル ファンタジー - 高精細３ＤアクションＲＰＧ,price,0.0
5345,驴妈妈旅游-订景点门票机票火车票特价酒店,price,0.0
5346,VR Roller-Coaster,price,0.0
5347,Thomas & Friends™: Read & Play,price,0.0
5651,in-capturing moments in life,price,0.0
5646,Rubin.io,price,0.0
5645,Tangled Up! - Valentine Special,price,0.0
5644,平安WiFi-手机必备的万能WiFi上网钥匙,price,0.0
5642,驾校一点通-保过版，2017最新驾考学车宝典,price,0.0
5351,单机群侠传-金庸群侠传口袋版,price,0.0
5352,VR SNIPER,price,0.0
5705,Freddy the Frogcaster's Weather Station,price,0.0
5635,Face Swap-r,price,0.0
5633,途家-全球公寓民宿预订平台,price,0.0
5354,Nibmoji: Political Emojis,price,0.0
5355,Buildy Blocks,price,0.0
5628,特种部队-跨服竞技TCG军事策略游戏,price,0.0
5624,Lloyds Bank Mobile Banking,price,0.0
5359,Nitro Heads,price,0.0
5360,Lieferheld - Delicious food delivery service,price,0.0
5622,Hoverboard Rush Racing Simulator -Hover Board Game,price,0.0
5653,Earth Defender S - Trillion Battle Game,price,0.0
5343,WKC Dog Show 2017,price,0.0
5341,Neon Horizon,price,0.0
5664,家长通-一起作业旗下家长端的同步课堂点读机,price,0.0
5704,ゆるドラシル -本格派神話RPG-,price,0.0
5326,Nature Cat's Great Outdoors,price,0.0
5701,家計簿マネーフォワード-自動連携で簡単 人気の家計簿,price,0.0
5700,"Grandpa, what the fone?",price,0.0
5698,Iron Mission- classic arcade shoot'em up,price,0.0
5330,Flip Football - Soccer Manager Strategy Card Game,price,0.0
5697,ON-SEN - escape game -,price,0.0
5331,小猿搜题-中小学拍照搜题作业帮手,price,0.0
5332,Vice Lipstick,price,0.0
5693,蚂蚁聚宝—蚂蚁金服旗下投资理财平台,price,0.0
5692,CCTV5,price,0.0
5689,Cola Bottle Flip Challenge,price,0.0
5682,Political Knockout PKO Presidential Fight,price,0.0
5676,LINE RUSH !,price,0.0
5675,小猿搜题HD-中小学拍照搜题作业帮手,price,0.0
5673,Fill - one-line puzzle game,price,0.0
5670,Everfilter - transform your photos into artworks,price,0.0
5669,Super Adventures World HD,price,0.0
5668,Aeronaut,price,0.0
5130,Ridiculous Parking Simulator a Real Crazy Multi Car Driving Racing Game,price,0.0
6079,Escape the Sweet Shop Series,price,0.0
6082,【よく当たる】手相鑑定〜選べる鑑定ジャンル(人生運、仕事運、恋愛運),price,0.0
5446,WRAL Weather Alert,price,0.0
6384,Fit 私人健身教练-超有效的健康运动减肥软件,price,0.0
6382,ゲームプレイで賞金ゲット！ポットハンター,price,0.0
6381,Toy Blocks Game for Brain Traning -TSUMIKI-,price,0.0
6379,暴打三国志-经典RPG角色扮演动作卡牌策略手游,price,0.0
4962,Triennale Game Collection,price,0.0
4963,Micromon,price,0.0
4964,Sago Mini Holiday Trucks and Diggers,price,0.0
6378,BestieBox,price,0.0
6377,教えて!goo,price,0.0
6375,"TLMJ, Tout Le Monde Joue",price,0.0
6386,ピンポンカーブ  君の反射神経Lvはいくつ？  #天才求ム,price,0.0
6374,マッチングならSecret- 友達・恋人探しSNS,price,0.0
4968,Brio - Don’t Fall!,price,0.0
6373,空格－更优秀的个人技能交易平台,price,0.0
4970,Pikazo – AI art that YOU control,price,0.0
6372,女の子のための女子トレンドまとめアプリ-ウーマガジン-,price,0.0
6371,全民暴力摩托-暴力摩托3d免费真实赛车小游戏,price,0.0
6370,坦克新纪元——经典红警狂热回归,price,0.0
6367,PP基金-随时提现的投资理财平台,price,0.0
4972,Escape Game: Forgotten,price,0.0
4960,Chef Siblings - Island Restaurant,price,0.0
6388,オオカミ姫 [ みんなで協力！ターン制ギルドバトルRPG ],price,0.0
5126,Zaim,price,0.0
4952,同程旅游-中国汽车票自助周边游海外跟团订票,price,0.0
4946,Goal Kick - free penalty shootout soccer game,price,0.0
4947,虫虫大作战-经典休闲蛇蛇,price,0.0
6406,Tetro Blocks - Beat IQ with Tetrix-style-puzzle.,price,0.0
6405,少年勇者团 (Combo Warrior)-日系Q萌即时战斗消除RPG手游,price,0.0
4948,农行掌上银行,price,0.0
6404,おチャベリ-ビデオ通話でマッチングアプリ,price,0.0
6402,诸神战纪竞技场：超神大冒险(无尽关 排行榜 动作类横版过关游戏),price,0.0
4950,VyStar Mobile Banking for iPad,price,0.0
6401,勇士与魔龙,price,0.0
6400,多盈理财-正规手机投资金融理财产品,price,0.0
6389,Spot the Difference!診断テスト,price,0.0
6399,桃太郎の　はなし　は終わっていない #泣ける昔話ノベルゲーム,price,0.0
6398,Are you a psychopath? 怖い心理テスト,price,0.0
6397,口袋全明星,price,0.0
4954,Flick Rugby 16,price,0.0
6396,Ear Age Diagnosis,price,0.0
6393,年賀状2018｜おしゃれなスマホで写真年賀状2018,price,0.0
6392,Der IQ Test - Intelligenztest (Deutsch),price,0.0
6391,Billiards8 (8 Ball & Mission),price,0.0
6390,TodayAir,price,0.0
6366,鴨川等間隔の法則,price,0.0
6365,これやったことない人いる？,price,0.0
6364,诺诺镑客—让财富升值,price,0.0
6328,口袋苍穹-首日送萧炎，重返斗气大陆,price,0.0
6336,都市异能小说-全本经典有声小说听书阅读神器,price,0.0
4988,Sweet Princess Beauty Salon,price,0.0
6335,召喚AKUMA/悪魔合体召喚～育成シミュレーションRPGゲーム,price,0.0
